sentence_id,sentence,n_digits
b_3263,small yellow 5345,4
b_3264,large red 8454,4
b_3265,large blue 8454,4
b_3266,large green 8454,4
b_3267,large yellow 8454,4
b_3268,small red 8454,4
b_3269,small blue 8454,4
b_3270,small green 8454,4
b_3271,small yellow 8454,4
b_3272,large red 5673,4
b_3273,large blue 5673,4
b_3274,large green 5673,4
b_3275,large yellow 5673,4
b_3276,small red 5673,4
b_3277,small blue 5673,4
b_3278,small green 5673,4
b_3279,small yellow 5673,4
b_3280,large red 7930,4
b_3281,large blue 7930,4
b_3282,large green 7930,4
b_3283,large yellow 7930,4
b_3284,small red 7930,4
b_3285,small blue 7930,4
b_3286,small green 7930,4
b_3287,small yellow 7930,4
b_3288,large red 8973,4
b_3289,large blue 8973,4
b_3290,large green 8973,4
b_3291,large yellow 8973,4
b_3292,small red 8973,4
b_3293,small blue 8973,4
b_3294,small green 8973,4
b_3295,small yellow 8973,4
b_3296,large red 3536,4
b_3297,large blue 3536,4
b_3298,large green 3536,4
b_3299,large yellow 3536,4
b_3300,small red 3536,4
b_3301,small blue 3536,4
b_3302,small green 3536,4
b_3303,small yellow 3536,4
b_3304,large red 4111,4
b_3305,large blue 4111,4
b_3306,large green 4111,4
b_3307,large yellow 4111,4
b_3308,small red 4111,4
b_3309,small blue 4111,4
b_3310,small green 4111,4
b_3311,small yellow 4111,4
b_3312,large red 5861,4
b_3313,large blue 5861,4
b_3314,large green 5861,4
b_3315,large yellow 5861,4
b_3316,small red 5861,4
b_3317,small blue 5861,4
b_3318,small green 5861,4
b_3319,small yellow 5861,4
b_3320,large red 4566,4
b_3321,large blue 4566,4
b_3322,large green 4566,4
b_3323,large yellow 4566,4
b_3324,small red 4566,4
b_3325,small blue 4566,4
b_3326,small green 4566,4
b_3327,small yellow 4566,4
b_3328,large red 1958,4
b_3329,large blue 1958,4
b_3330,large green 1958,4
b_3331,large yellow 1958,4
b_3332,small red 1958,4
b_3333,small blue 1958,4
b_3334,small green 1958,4
b_3335,small yellow 1958,4
b_3336,large red 9883,4
b_3337,large blue 9883,4
b_3338,large green 9883,4
b_3339,large yellow 9883,4
b_3340,small red 9883,4
b_3341,small blue 9883,4
b_3342,small green 9883,4
b_3343,small yellow 9883,4
b_3344,large red 1998,4
b_3345,large blue 1998,4
b_3346,large green 1998,4
b_3347,large yellow 1998,4
b_3348,small red 1998,4
b_3349,small blue 1998,4
b_3350,small green 1998,4
b_3351,small yellow 1998,4
b_3352,large red 6138,4
b_3353,large blue 6138,4
b_3354,large green 6138,4
b_3355,large yellow 6138,4
b_3356,small red 6138,4
b_3357,small blue 6138,4
b_3358,small green 6138,4
b_3359,small yellow 6138,4
b_3360,large red 1936,4
b_3361,large blue 1936,4
b_3362,large green 1936,4
b_3363,large yellow 1936,4
b_3364,small red 1936,4
b_3365,small blue 1936,4
b_3366,small green 1936,4
b_3367,small yellow 1936,4
b_3368,large red 1821,4
b_3369,large blue 1821,4
b_3370,large green 1821,4
b_3371,large yellow 1821,4
b_3372,small red 1821,4
b_3373,small blue 1821,4
b_3374,small green 1821,4
b_3375,small yellow 1821,4
b_3376,large red 8811,4
b_3377,large blue 8811,4
b_3378,large green 8811,4
b_3379,large yellow 8811,4
b_3380,small red 8811,4
b_3381,small blue 8811,4
b_3382,small green 8811,4
b_3383,small yellow 8811,4
b_3384,large red 9238,4
b_3385,large blue 9238,4
b_3386,large green 9238,4
b_3387,large yellow 9238,4
b_3388,small red 9238,4
b_3389,small blue 9238,4
b_3390,small green 9238,4
b_3391,small yellow 9238,4
b_3392,large red 9701,4
b_3393,large blue 9701,4
b_3394,large green 9701,4
b_3395,large yellow 9701,4
b_3396,small red 9701,4
b_3397,small blue 9701,4
b_3398,small green 9701,4
b_3399,small yellow 9701,4
b_3400,large red 3579,4
b_3401,large blue 3579,4
b_3402,large green 3579,4
b_3403,large yellow 3579,4
b_3404,small red 3579,4
b_3405,small blue 3579,4
b_3406,small green 3579,4
b_3407,small yellow 3579,4
b_3408,large red 1931,4
b_3409,large blue 1931,4
b_3410,large green 1931,4
b_3411,large yellow 1931,4
b_3412,small red 1931,4
b_3413,small blue 1931,4
b_3414,small green 1931,4
b_3415,small yellow 1931,4
b_3416,large red 9320,4
b_3417,large blue 9320,4
b_3418,large green 9320,4
b_3419,large yellow 9320,4
b_3420,small red 9320,4
b_3421,small blue 9320,4
b_3422,small green 9320,4
b_3423,small yellow 9320,4
b_3424,large red 2312,4
b_3425,large blue 2312,4
b_3426,large green 2312,4
b_3427,large yellow 2312,4
b_3428,small red 2312,4
b_3429,small blue 2312,4
b_3430,small green 2312,4
b_3431,small yellow 2312,4
b_3432,large red 4044,4
b_3433,large blue 4044,4
b_3434,large green 4044,4
b_3435,large yellow 4044,4
b_3436,small red 4044,4
b_3437,small blue 4044,4
b_3438,small green 4044,4
b_3439,small yellow 4044,4
b_3440,large red 2122,4
b_3441,large blue 2122,4
b_3442,large green 2122,4
b_3443,large yellow 2122,4
b_3444,small red 2122,4
b_3445,small blue 2122,4
b_3446,small green 2122,4
b_3447,small yellow 2122,4
b_3448,large red 2113,4
b_3449,large blue 2113,4
b_3450,large green 2113,4
b_3451,large yellow 2113,4
b_3452,small red 2113,4
b_3453,small blue 2113,4
b_3454,small green 2113,4
b_3455,small yellow 2113,4
b_3456,large red 4853,4
b_3457,large blue 4853,4
b_3458,large green 4853,4
b_3459,large yellow 4853,4
b_3460,small red 4853,4
b_3461,small blue 4853,4
b_3462,small green 4853,4
b_3463,small yellow 4853,4
b_3464,large red 7615,4
b_3465,large blue 7615,4
b_3466,large green 7615,4
b_3467,large yellow 7615,4
b_3468,small red 7615,4
b_3469,small blue 7615,4
b_3470,small green 7615,4
b_3471,small yellow 7615,4
b_3472,large red 2964,4
b_3473,large blue 2964,4
b_3474,large green 2964,4
b_3475,large yellow 2964,4
b_3476,small red 2964,4
b_3477,small blue 2964,4
b_3478,small green 2964,4
b_3479,small yellow 2964,4
b_3480,large red 5033,4
b_3481,large blue 5033,4
b_3482,large green 5033,4
b_3483,large yellow 5033,4
b_3484,small red 5033,4
b_3485,small blue 5033,4
b_3486,small green 5033,4
b_3487,small yellow 5033,4
b_3488,large red 1651,4
b_3489,large blue 1651,4
b_3490,large green 1651,4
b_3491,large yellow 1651,4
b_3492,small red 1651,4
b_3493,small blue 1651,4
b_3494,small green 1651,4
b_3495,small yellow 1651,4
b_3496,large red 2343,4
b_3497,large blue 2343,4
b_3498,large green 2343,4
b_3499,large yellow 2343,4
b_3500,small red 2343,4
b_3501,small blue 2343,4
b_3502,small green 2343,4
b_3503,small yellow 2343,4
b_3504,large red 7868,4
b_3505,large blue 7868,4
b_3506,large green 7868,4
b_3507,large yellow 7868,4
b_3508,small red 7868,4
b_3509,small blue 7868,4
b_3510,small green 7868,4
b_3511,small yellow 7868,4
b_3512,large red 9565,4
b_3513,large blue 9565,4
b_3514,large green 9565,4
b_3515,large yellow 9565,4
b_3516,small red 9565,4
b_3517,small blue 9565,4
b_3518,small green 9565,4
b_3519,small yellow 9565,4
b_3520,large red 6183,4
b_3521,large blue 6183,4
b_3522,large green 6183,4
b_3523,large yellow 6183,4
b_3524,small red 6183,4
b_3525,small blue 6183,4
b_3526,small green 6183,4
b_3527,small yellow 6183,4
b_3528,large red 5272,4
b_3529,large blue 5272,4
b_3530,large green 5272,4
b_3531,large yellow 5272,4
b_3532,small red 5272,4
b_3533,small blue 5272,4
b_3534,small green 5272,4
b_3535,small yellow 5272,4
b_3536,large red 4346,4
b_3537,large blue 4346,4
b_3538,large green 4346,4
b_3539,large yellow 4346,4
b_3540,small red 4346,4
b_3541,small blue 4346,4
b_3542,small green 4346,4
b_3543,small yellow 4346,4
b_3544,large red 6147,4
b_3545,large blue 6147,4
b_3546,large green 6147,4
b_3547,large yellow 6147,4
b_3548,small red 6147,4
b_3549,small blue 6147,4
b_3550,small green 6147,4
b_3551,small yellow 6147,4
b_3552,large red 4910,4
b_3553,large blue 4910,4
b_3554,large green 4910,4
b_3555,large yellow 4910,4
b_3556,small red 4910,4
b_3557,small blue 4910,4
b_3558,small green 4910,4
b_3559,small yellow 4910,4
b_3560,large red 5351,4
b_3561,large blue 5351,4
b_3562,large green 5351,4
b_3563,large yellow 5351,4
b_3564,small red 5351,4
b_3565,small blue 5351,4
b_3566,small green 5351,4
b_3567,small yellow 5351,4
b_3568,large red 7484,4
b_3569,large blue 7484,4
b_3570,large green 7484,4
b_3571,large yellow 7484,4
b_3572,small red 7484,4
b_3573,small blue 7484,4
b_3574,small green 7484,4
b_3575,small yellow 7484,4
b_3576,large red 3144,4
b_3577,large blue 3144,4
b_3578,large green 3144,4
b_3579,large yellow 3144,4
b_3580,small red 3144,4
b_3581,small blue 3144,4
b_3582,small green 3144,4
b_3583,small yellow 3144,4
b_3584,large red 5915,4
b_3585,large blue 5915,4
b_3586,large green 5915,4
b_3587,large yellow 5915,4
b_3588,small red 5915,4
b_3589,small blue 5915,4
b_3590,small green 5915,4
b_3591,small yellow 5915,4
b_3592,large red 8491,4
b_3593,large blue 8491,4
b_3594,large green 8491,4
b_3595,large yellow 8491,4
b_3596,small red 8491,4
b_3597,small blue 8491,4
b_3598,small green 8491,4
b_3599,small yellow 8491,4
b_3600,large red 6180,4
b_3601,large blue 6180,4
b_3602,large green 6180,4
b_3603,large yellow 6180,4
b_3604,small red 6180,4
b_3605,small blue 6180,4
b_3606,small green 6180,4
b_3607,small yellow 6180,4
b_3608,large red 2188,4
b_3609,large blue 2188,4
b_3610,large green 2188,4
b_3611,large yellow 2188,4
b_3612,small red 2188,4
b_3613,small blue 2188,4
b_3614,small green 2188,4
b_3615,small yellow 2188,4
b_3616,large red 1152,4
b_3617,large blue 1152,4
b_3618,large green 1152,4
b_3619,large yellow 1152,4
b_3620,small red 1152,4
b_3621,small blue 1152,4
b_3622,small green 1152,4
b_3623,small yellow 1152,4
b_3624,large red 8508,4
b_3625,large blue 8508,4
b_3626,large green 8508,4
b_3627,large yellow 8508,4
b_3628,small red 8508,4
b_3629,small blue 8508,4
b_3630,small green 8508,4
b_3631,small yellow 8508,4
b_3632,large red 2638,4
b_3633,large blue 2638,4
b_3634,large green 2638,4
b_3635,large yellow 2638,4
b_3636,small red 2638,4
b_3637,small blue 2638,4
b_3638,small green 2638,4
b_3639,small yellow 2638,4
b_3640,large red 2200,4
b_3641,large blue 2200,4
b_3642,large green 2200,4
b_3643,large yellow 2200,4
b_3644,small red 2200,4
b_3645,small blue 2200,4
b_3646,small green 2200,4
b_3647,small yellow 2200,4
b_3648,large red 9808,4
b_3649,large blue 9808,4
b_3650,large green 9808,4
b_3651,large yellow 9808,4
b_3652,small red 9808,4
b_3653,small blue 9808,4
b_3654,small green 9808,4
b_3655,small yellow 9808,4
b_3656,large red 4492,4
b_3657,large blue 4492,4
b_3658,large green 4492,4
b_3659,large yellow 4492,4
b_3660,small red 4492,4
b_3661,small blue 4492,4
b_3662,small green 4492,4
b_3663,small yellow 4492,4
b_3664,large red 9288,4
b_3665,large blue 9288,4
b_3666,large green 9288,4
b_3667,large yellow 9288,4
b_3668,small red 9288,4
b_3669,small blue 9288,4
b_3670,small green 9288,4
b_3671,small yellow 9288,4
b_3672,large red 3170,4
b_3673,large blue 3170,4
b_3674,large green 3170,4
b_3675,large yellow 3170,4
b_3676,small red 3170,4
b_3677,small blue 3170,4
b_3678,small green 3170,4
b_3679,small yellow 3170,4
b_3680,large red 6718,4
b_3681,large blue 6718,4
b_3682,large green 6718,4
b_3683,large yellow 6718,4
b_3684,small red 6718,4
b_3685,small blue 6718,4
b_3686,small green 6718,4
b_3687,small yellow 6718,4
b_3688,large red 2127,4
b_3689,large blue 2127,4
b_3690,large green 2127,4
b_3691,large yellow 2127,4
b_3692,small red 2127,4
b_3693,small blue 2127,4
b_3694,small green 2127,4
b_3695,small yellow 2127,4
b_3696,large red 5002,4
b_3697,large blue 5002,4
b_3698,large green 5002,4
b_3699,large yellow 5002,4
b_3700,small red 5002,4
b_3701,small blue 5002,4
b_3702,small green 5002,4
b_3703,small yellow 5002,4
b_3704,large red 7054,4
b_3705,large blue 7054,4
b_3706,large green 7054,4
b_3707,large yellow 7054,4
b_3708,small red 7054,4
b_3709,small blue 7054,4
b_3710,small green 7054,4
b_3711,small yellow 7054,4
b_3712,large red 5669,4
b_3713,large blue 5669,4
b_3714,large green 5669,4
b_3715,large yellow 5669,4
b_3716,small red 5669,4
b_3717,small blue 5669,4
b_3718,small green 5669,4
b_3719,small yellow 5669,4
b_3720,large red 3584,4
b_3721,large blue 3584,4
b_3722,large green 3584,4
b_3723,large yellow 3584,4
b_3724,small red 3584,4
b_3725,small blue 3584,4
b_3726,small green 3584,4
b_3727,small yellow 3584,4
b_3728,large red 8179,4
b_3729,large blue 8179,4
b_3730,large green 8179,4
b_3731,large yellow 8179,4
b_3732,small red 8179,4
b_3733,small blue 8179,4
b_3734,small green 8179,4
b_3735,small yellow 8179,4
b_3736,large red 9900,4
b_3737,large blue 9900,4
b_3738,large green 9900,4
b_3739,large yellow 9900,4
b_3740,small red 9900,4
b_3741,small blue 9900,4
b_3742,small green 9900,4
b_3743,small yellow 9900,4
b_3744,large red 5956,4
b_3745,large blue 5956,4
b_3746,large green 5956,4
b_3747,large yellow 5956,4
b_3748,small red 5956,4
b_3749,small blue 5956,4
b_3750,small green 5956,4
b_3751,small yellow 5956,4
b_3752,large red 9666,4
b_3753,large blue 9666,4
b_3754,large green 9666,4
b_3755,large yellow 9666,4
b_3756,small red 9666,4
b_3757,small blue 9666,4
b_3758,small green 9666,4
b_3759,small yellow 9666,4
b_3760,large red 1128,4
b_3761,large blue 1128,4
b_3762,large green 1128,4
b_3763,large yellow 1128,4
b_3764,small red 1128,4
b_3765,small blue 1128,4
b_3766,small green 1128,4
b_3767,small yellow 1128,4
b_3768,large red 5905,4
b_3769,large blue 5905,4
b_3770,large green 5905,4
b_3771,large yellow 5905,4
b_3772,small red 5905,4
b_3773,small blue 5905,4
b_3774,small green 5905,4
b_3775,small yellow 5905,4
b_3776,large red 2697,4
b_3777,large blue 2697,4
b_3778,large green 2697,4
b_3779,large yellow 2697,4
b_3780,small red 2697,4
b_3781,small blue 2697,4
b_3782,small green 2697,4
b_3783,small yellow 2697,4
b_3784,large red 3200,4
b_3785,large blue 3200,4
b_3786,large green 3200,4
b_3787,large yellow 3200,4
b_3788,small red 3200,4
b_3789,small blue 3200,4
b_3790,small green 3200,4
b_3791,small yellow 3200,4
b_3792,large red 5333,4
b_3793,large blue 5333,4
b_3794,large green 5333,4
b_3795,large yellow 5333,4
b_3796,small red 5333,4
b_3797,small blue 5333,4
b_3798,small green 5333,4
b_3799,small yellow 5333,4
b_3800,large red 2891,4
b_3801,large blue 2891,4
b_3802,large green 2891,4
b_3803,large yellow 2891,4
b_3804,small red 2891,4
b_3805,small blue 2891,4
b_3806,small green 2891,4
b_3807,small yellow 2891,4
b_3808,large red 2753,4
b_3809,large blue 2753,4
b_3810,large green 2753,4
b_3811,large yellow 2753,4
b_3812,small red 2753,4
b_3813,small blue 2753,4
b_3814,small green 2753,4
b_3815,small yellow 2753,4
b_3816,large red 3546,4
b_3817,large blue 3546,4
b_3818,large green 3546,4
b_3819,large yellow 3546,4
b_3820,small red 3546,4
b_3821,small blue 3546,4
b_3822,small green 3546,4
b_3823,small yellow 3546,4
b_3824,large red 5462,4
b_3825,large blue 5462,4
b_3826,large green 5462,4
b_3827,large yellow 5462,4
b_3828,small red 5462,4
b_3829,small blue 5462,4
b_3830,small green 5462,4
b_3831,small yellow 5462,4
b_3832,large red 5616,4
b_3833,large blue 5616,4
b_3834,large green 5616,4
b_3835,large yellow 5616,4
b_3836,small red 5616,4
b_3837,small blue 5616,4
b_3838,small green 5616,4
b_3839,small yellow 5616,4
b_3840,large red 4450,4
b_3841,large blue 4450,4
b_3842,large green 4450,4
b_3843,large yellow 4450,4
b_3844,small red 4450,4
b_3845,small blue 4450,4
b_3846,small green 4450,4
b_3847,small yellow 4450,4
b_3848,large red 6617,4
b_3849,large blue 6617,4
b_3850,large green 6617,4
b_3851,large yellow 6617,4
b_3852,small red 6617,4
b_3853,small blue 6617,4
b_3854,small green 6617,4
b_3855,small yellow 6617,4
b_3856,large red 4335,4
b_3857,large blue 4335,4
b_3858,large green 4335,4
b_3859,large yellow 4335,4
b_3860,small red 4335,4
b_3861,small blue 4335,4
b_3862,small green 4335,4
b_3863,small yellow 4335,4
b_3864,large red 5325,4
b_3865,large blue 5325,4
b_3866,large green 5325,4
b_3867,large yellow 5325,4
b_3868,small red 5325,4
b_3869,small blue 5325,4
b_3870,small green 5325,4
b_3871,small yellow 5325,4
b_3872,large red 9280,4
b_3873,large blue 9280,4
b_3874,large green 9280,4
b_3875,large yellow 9280,4
b_3876,small red 9280,4
b_3877,small blue 9280,4
b_3878,small green 9280,4
b_3879,small yellow 9280,4
b_3880,large red 9004,4
b_3881,large blue 9004,4
b_3882,large green 9004,4
b_3883,large yellow 9004,4
b_3884,small red 9004,4
b_3885,small blue 9004,4
b_3886,small green 9004,4
b_3887,small yellow 9004,4
b_3888,large red 5114,4
b_3889,large blue 5114,4
b_3890,large green 5114,4
b_3891,large yellow 5114,4
b_3892,small red 5114,4
b_3893,small blue 5114,4
b_3894,small green 5114,4
b_3895,small yellow 5114,4
b_3896,large red 1832,4
b_3897,large blue 1832,4
b_3898,large green 1832,4
b_3899,large yellow 1832,4
b_3900,small red 1832,4
b_3901,small blue 1832,4
b_3902,small green 1832,4
b_3903,small yellow 1832,4
b_3904,large red 2512,4
b_3905,large blue 2512,4
b_3906,large green 2512,4
b_3907,large yellow 2512,4
b_3908,small red 2512,4
b_3909,small blue 2512,4
b_3910,small green 2512,4
b_3911,small yellow 2512,4
b_3912,large red 7939,4
